case_id,family_id,family,room,corpora,quality_partitions,actor_ids,roles,historical_source_partition,reference_class,complete_reference,overlap,utterances,reference_words,scheduled_duration_s,prepared_frames,sample_rate_hz,channels,prepared_format,raw_format,capture_id,capture_minus_source_offset_samples,O0_sha256,O1_sha256,O0_gain_already_applied,O1_gain_already_applied,runtime_gain,original_normalized_transcripts,activity_reference,exact_word_timing,exact_phonetic_timing,punctuation_reference,metric_limitations,screen_48
S45_12_02,F12,Noise-only silence and paired speech-in-noise,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_eey"", ""CMU_ARCTIC_fem""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,30,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,5b3e285752eaa10176f6fb86166c01445d1890406244e6fe4a173663bb1a5f90,cc75cde3412c105d7004f6a274385870ecd29cff91cbe38706b3e4f22364c161,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_12_03,F12,Noise-only silence and paired speech-in-noise,Library Conference Room,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,1d0a9e0248314f3871a3e588267c626a6c8c88d0241e2b4aa023d23883dceedd,63da0a9f41605b1ab72b7091e9d489864d148bfb05b5132b0a6f30e60d290a72,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_04,F12,Noise-only silence and paired speech-in-noise,Library Conference Room,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,33,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,e2ad03223e9d3cf033ea0988dbfc04cc597cf35d8b4986ebd3cfe8f7b07a1c07,afbe4d9e39bcd657793f31aa6d88cdfdb7a33ddda7a6c6cbc93f3b46331e645a,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_12_05,F12,Noise-only silence and paired speech-in-noise,Arise Floor 2 Kitchen,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,a7cf66c337aeb5c76b2e49e6db8d8685e7dd698c0670643e613443eb70c8c57f,5be8edb3e7b5b062653892d0e5606d3b481879cb8d133649369427fd6c984ef9,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_06,F12,Noise-only silence and paired speech-in-noise,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_e2570918d433fe70613d"", ""CV_f82fc5dd15117edcfe9a""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,23,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,fcd4605c9980b0698da8139034da80ccd005e1d9a70460c32d563c164fc880bf,bb65b1ab16210ed24476f6c0314d241c1509fb81d0fb022ea4c0fc987692dd45,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_12_07,F12,Noise-only silence and paired speech-in-noise,Arise Kitchen Main Table,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,1c5c123b2c9106e5693be634424a9171d95777cd3a8981a65fca14e9df84a2a6,7272cdf7acce0161db552ea45942e5ba82bd272bc8545a8f473783a012d60aa9,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_08,F12,Noise-only silence and paired speech-in-noise,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_gka"", ""CMU_ARCTIC_jmk""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,34,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,e496565ccef553454cce90c06ce427560c77460707b08fd756b2a735f5800381,6fac404b45315abae663a9f90017fb9cc8c658f1df76d90c0cdcb7f1f90da649,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_12_09,F12,Noise-only silence and paired speech-in-noise,Arise 5th floor low table,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,ea1240e6024d7e8bb30452671344861044e3295d9b6dc48cd97a14925e67170d,26bebffa4769620dc90e803c190c984ba0846df04ffa22695e9605c8484e6fa1,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_10,F12,Noise-only silence and paired speech-in-noise,Arise 5th floor low table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,287eaddf41cb7545f3433a2773b2d10829d879e0a0307325149bdbbf8c4b156b,a0ab4399ba37fac9806b7fb61517ca242edbdb38ac1c26b2f75b7a2a33d5e271,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_12_11,F12,Noise-only silence and paired speech-in-noise,Arise Kitchen Main Table,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,2697eb0e4c19a7e03d3c0c550e8b24210e3b9c7ca589b26238d41f6e362e900b,1c7888b5ec7f8cbfefac5482de3e082e887549277724ed77af50418d150d94b9,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_12,F12,Noise-only silence and paired speech-in-noise,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_0ec4d6799c8c83a9a047"", ""CV_2abbf1ec09fa0aeb6d9b""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,38,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T091352_0dc2ea,2705,874db3e0d3bad8d77d1c480781cdba4a5b0840b220416a525729f0be20462aad,ed4c56f76facf59f97034066513d03ddc433d0d86c89011a4b0362b919d891b0,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_12_13,F12,Noise-only silence and paired speech-in-noise,Library Conference Room,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T091352_0dc2ea,2706,2581f3b773929d30bf740eafb42aefdbc3e84c724357a8160afc3625c225d43a,5bd44d220b52f043ab5d7e23f8eb1f072766a5436b9bbd0fdd0ac8a6d5448813,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_14,F12,Noise-only silence and paired speech-in-noise,Library Conference Room,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ksp"", ""CMU_ARCTIC_ljm""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,35,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T091352_0dc2ea,2705,502df19d8010bff01eaa744cf0f7028c92d3f06e1034a0370352590de40b4f10,e52f6512b7ee7b77fd69746ee25ebc9455e6aeed55ffa5bdd339724a4c37325e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_12_15,F12,Noise-only silence and paired speech-in-noise,Arise Floor 2 Kitchen,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,,2749912b017d5f016bcd244874c05b4bc3c5c5a9d30cbd3a9948a0905516ebec,2749912b017d5f016bcd244874c05b4bc3c5c5a9d30cbd3a9948a0905516ebec,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_16,F12,Noise-only silence and paired speech-in-noise,Arise Kitchen Main Table,[],[],[],[],downstream_reserve,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T092513_e2c129,2705,55259c1aebe9817eb8329f521884d65d852aa3ab13420d62add9c978533d5f71,8fcbe7d909c139abe18357e8cbd36c0cc88ef258c1c2a575caaca5b3af6c8adc,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_17,F12,Noise-only silence and paired speech-in-noise,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_axb"", ""CMU_ARCTIC_rxr""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T092513_e2c129,2705,1f6b686ca5c003f55cbfc5591a40ff7eed094d5269f4598fdf11a8f5b5939e53,ab5651f4852e083be90078d93a7165036c24cffeba7d3a0204fbb31e9478b6fa,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_12_18,F12,Noise-only silence and paired speech-in-noise,Upper Loeb,[],[],[],[],development,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T092513_e2c129,2705,c4522ecab80490c14385f63ada07dc679a9b3e001fb06b28340c431d1916851f,a09bc7edab0c1656b1e595fe5cb78e19c5f7587a9e906e7030f49550dc35f95c,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,False
S45_12_19,F12,Noise-only silence and paired speech-in-noise,Upper Loeb,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,21,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T092513_e2c129,2705,8ee0cdbcaa6728f95c4ca79af3ba73b17531755aa300bc5216350e1038207b87,894d427e8733cc8866cbfbfa498d9725cdb56695d17352c0bb34a06aabf1b13e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_12_20,F12,Noise-only silence and paired speech-in-noise,Upper Loeb,[],[],[],[],downstream_reserve,empty_control,True,False,0,0,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T092513_e2c129,2706,c96ee8c13087efaf5382627b6590c032d9196540d752de7bd81a2dae0786eeaf,b7e71ae15acb9c5d0982c861602b2e3bdb8c3feb2b592d28913026cec1603b45,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,empty: insertion/hallucination controls only; no WER denominator,True
